Telemetry(timestamp='28.05.2023 11:38:49.151033', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 11:39:21.150431', value='88.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 11:39:21.150496', value='5.405405', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 11:39:21.310078', value='4082.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 11:39:21.649980', value='0.000000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='28.05.2023 11:39:21.650181', value='1154516.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 11:39:21.651007', value='5.882353', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 11:39:21.651576', value='88.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 11:39:21.811220', value='0.030000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='28.05.2023 11:39:21.839151', value='4049.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 11:39:22.150524', value='14.516129', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 11:39:22.152550', value='58.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 11:39:22.356385', value='2454.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 11:39:22.650393', value='1022532.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 11:39:22.651225', value='18.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 11:39:22.651531', value='3.553299', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 11:39:22.863429', value='435.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 11:39:23.151667', value='1.492537', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 11:39:23.153167', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 11:39:23.376638', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 11:39:23.650086', value='1022380.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 11:39:23.650224', value='0.502513', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 11:39:23.651594', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 11:39:23.788892', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 11:39:24.150732', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 11:39:24.150746', value='2.475248', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 11:39:24.290026', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 11:39:24.650731', value='1022380.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 11:39:24.651196', value='1.005025', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 11:39:24.651323', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 11:39:24.976332', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 11:39:25.151883', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 11:39:25.152142', value='1.005025', node='ubuntu', metric='cpu', subsystem=None)
