Telemetry(timestamp='29.05.2023 08:59:27.538148', value='1029380.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:31.181107', value='2170.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:31.538619', value='1054032.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:31.539055', value='68.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:31.539587', value='13.089005', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:31.683312', value='2484.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:32.382378', value='29.230769', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:32.389721', value='62.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:32.979909', value='2169.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:32.538729', value='0.610000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:32.538733', value='0.280000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:32.539362', value='87.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:32.540231', value='1063060.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:32.540682', value='12.435233', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:32.713301', value='2237.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:33.382372', value='86.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:33.404470', value='32.307692', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:33.117817', value='2169.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:33.538402', value='8.854167', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:33.538965', value='1059920.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:33.540928', value='60.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:33.745490', value='2169.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:34.384117', value='61.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:34.387617', value='31.794872', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:34.230190', value='2228.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:34.537997', value='1064708.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:34.539722', value='59.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:34.539747', value='10.309278', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:34.563514', value='2169.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:35.379646', value='28.350515', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:35.394773', value='75.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:35.771246', value='2619.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:35.537788', value='1055548.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:35.538284', value='62.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:35.538346', value='16.410256', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:35.581023', value='2168.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:36.386078', value='73.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:36.387500', value='24.226804', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:36.172895', value='2601.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:36.538918', value='1055472.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:36.539226', value='63.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:36.539269', value='17.435897', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:36.615095', value='2169.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:37.400106', value='77.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:37.400651', value='23.157895', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:37.226470', value='2378.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:37.537925', value='0.800000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:37.538154', value='1053644.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:37.539701', value='20.000000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:37.539767', value='80.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:37.711438', value='0.320000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:37.736159', value='2169.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:38.381578', value='18.652850', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:38.407876', value='94.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:38.247455', value='2539.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:38.538449', value='22.727273', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:38.538742', value='77.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:38.538822', value='1056132.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 08:59:38.767617', value='2169.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:39.388428', value='39.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 08:59:39.391693', value='15.706806', node='ubuntu', metric='cpu', subsystem=None)
